network,edge_id,source,source_type,target,target_type,sign,effect,mechanism,n_evidence,doi_list
Merged Arabidopsis,ME418,SPL9,GENE,Plant_Height,PHENOTYPE,-1,inhibition,SPL9 promotes floral transition and shoot maturation; higher SPL9 activity leads to earlier flowering and shorter inflorescence stems. spl9 spl15 double mutant showed significantly reduced inflorescence height (6.9 cm vs 12.1 cm in wild-type) demonstrating SPL9 shortens plant height via earlier reproductive transition,1,10.1007/s11103-008-9310-z
Merged Arabidopsis,ME419,SPL9,GENE,SOC1,GENE,1,activation,SPL9 activates SOC1 expression,2,10.1105/tpc.112.101014; 10.1105/tpc.112.101014
Merged Arabidopsis,ME420,SPL9,GENE,miR172,REGULATORY_RNA,1,activation,SPL9 binds upstream of MIR172B promoter (~1.2 kb upstream) and directly transcriptionally activates miR172b,3,10.1016/j.cell.2009.06.031; 10.1105/tpc.112.101014; 10.1371/journal.pgen.1006263
Merged Arabidopsis,ME421,SPY,GENE,DELLA,PROTEIN_COMPLEX,1,activation,"SPINDLY (SPY) is an O-GlcNAc transferase that modifies DELLA proteins, positively regulating DELLA function/stability; spy mutations partially rescue GA deficiency",1,10.1199/tab.0103
Merged Arabidopsis,ME422,SVP,GENE,FLC,GENE,1,activation,SVP heterodimerizes with FLC to enhance repression,2,10.1105/tpc.108.063883; 10.1101/gad.1518407
Merged Arabidopsis,ME423,SVP,GENE,FT,GENE,-1,repression,"SVP-FLC, SVP-FLM heterodimers bind first intron of FT and repress transcription",4,10.1016/j.xplc.2023.100552; 10.1371/journal.pone.0116973; 10.1101/gad.1518407; 10.1046/j.1365-313x.2000.00758.x
Merged Arabidopsis,ME424,SVP,GENE,SOC1,GENE,-1,repression,"SVP binds SOC1 regulatory sequences directly, often as a complex with FLC",1,10.1104/pp.112.202614
Merged Arabidopsis,ME425,Storage_reserves,PROCESS,Seed_Size,PHENOTYPE,1,activation,Seed reserve accumulation contributes to final seed mass and weight; storage-deficient mutants produce smaller seeds,1,10.1105/tpc.108.061903
Merged Arabidopsis,ME426,Strigolactone,HORMONE,CKX9,GENE,1,activation,SL induces CKX9. Trap 5 framework limitation: non-gated direct edge; signaling-mutant rescue tests for CKX9-mediated CK may mispredict.,1,10.1093/plphys/kiab071
Merged Arabidopsis,ME427,Strigolactone,HORMONE,D14,GENE,1,activation,SL binds D14 receptor for signaling,3,10.1111/ppl.13681; 10.1105/tpc.15.00605; 10.1016/j.xplc.2019.100014
Merged Arabidopsis,ME428,Strigolactone,HORMONE,Plant_Height,PHENOTYPE,1,activation,SL suppresses axillary branching thereby channeling resources to main stem; SL-deficient mutants (max1/3/4) are bushy with shorter main stems,1,10.1105/tpc.15.00605
Merged Arabidopsis,ME429,Sucrose,METABOLITE,BRC1,GENE,-1,inhibition,SPS negatively regulates CK; sps loss causes massive overproliferation,1,10.1101/gad.887301
Merged Arabidopsis,ME430,Sucrose,METABOLITE,Cytokinin,HORMONE,1,activation,Sucrose promotes CK accumulation (zeatin),9,10.1093/plphys/kiab003; 10.1093/plphys/kiad034; doi; title; authors; year; journal; evidence_sentence; claim
Merged Arabidopsis,ME431,Sucrose,METABOLITE,HB21,GENE,-1,inhibition,STM transcription factor directly activates IPT expression to drive cytokinin biosynthesis in meristem cells.,7,doi; title; authors; year; journal; evidence_sentence; claim
Merged Arabidopsis,ME432,Sucrose,METABOLITE,MAX2,GENE,-1,inhibition,"Sucrose represses transcript abundance of D3 (the rice ortholog of Arabidopsis MAX2), inhibiting SCF complex availability for SL signaling",2,10.1111/nph.17834; 10.1093/jxb/erv047
Merged Arabidopsis,ME433,Sucrose,METABOLITE,PIN1,GENE,1,activation,"Sucrose upregulates auxin efflux carrier PIN1 expression early in buds (via RhPIN1 in Rosa), enabling auxin canalization and bud growth",1,10.1093/jxb/erv047
Merged Arabidopsis,ME434,Sucrose,METABOLITE,Shoot_Branching,PHENOTYPE,1,activation,Sugar acts as initial trigger for bud outgrowth,9,10.1104/pp.18.00519; 10.1111/nph.17834; doi; title; authors; year; journal; evidence_sentence; claim
Merged Arabidopsis,ME435,Sucrose,METABOLITE,Strigolactone,HORMONE,-1,inhibition,"SPLAYED (SYD), a SWI/SNF chromatin-remodeling ATPase, is required for SL-mediated transcriptional induction of BRC1",1,10.1111/tpj.16873
Merged Arabidopsis,ME436,Sucrose,METABOLITE,T6P,METABOLITE,1,activation,Sucrose availability strongly correlates with T6P levels; T6P is a sucrose-specific signal,2,10.1093/jxb/ert457; 10.1101/gad.887301
Merged Arabidopsis,ME437,Sucrose,METABOLITE,miR156,REGULATORY_RNA,-1,repression,Sugar represses MIR156A and MIR156C expression to promote vegetative phase change,3,10.3390/ijms20246166; 10.7554/eLife.00260; 10.7554/eLife.00269
Merged Arabidopsis,ME438,T6P,METABOLITE,FT,GENE,1,activation,T6P signaling in leaves is required for FT expression; otsA-complemented tps1 plants restore FT expression,3,10.1105/tpc.19.00837; 10.1126/science.1230406; 10.1111/nph.20072
Merged Arabidopsis,ME439,T6P,METABOLITE,Shoot_Branching,PHENOTYPE,1,activation,SL signaling represses MAX1/MAX3/MAX4 transcription via SMXL678 stabilization of repression - negative feedback (loss of SMXL678 derepresses MAX genes),1,10.1093/pcp/pcaa066
Merged Arabidopsis,ME440,T6P,METABOLITE,miR156,REGULATORY_RNA,-1,inhibition,T6P signaling represses miR156 in leaves to promote vegetative phase change,1,10.1126/science.1230406
Merged Arabidopsis,ME441,TAA1,GENE,Auxin,HORMONE,1,activation,"TAA1 catalyzes Trp->IPyA, the first step of the IPA auxin biosynthesis pathway.",2,10.1105/tpc.114.127993; 10.1073/pnas.1108434108
Merged Arabidopsis,ME442,TAR1,GENE,Auxin,HORMONE,1,activation,tryptophan aminotransferase in auxin biosynthesis,1,10.7554/eLife.20542
Merged Arabidopsis,ME443,TAR2,GENE,Auxin,HORMONE,1,activation,TAR2 aminotransferase contributes to IAA biosynthesis under low N,1,10.1111/tpj.12448
Merged Arabidopsis,ME444,TCP14,GENE,Cell_Proliferation,PROCESS,1,activation,TCP14 positively affects cell proliferation,1,10.1105/tpc.15.00587
Merged Arabidopsis,ME445,TFL1,GENE,AP1,GENE,-1,repression,TFL1-FD complex directly represses AP1 transcription,1,10.1105/tpc.111.088641
Merged Arabidopsis,ME446,TFL1,GENE,FD,GENE,1,activation,"TFL1 interacts physically with FD in the nucleus, forming repressor complex",1,10.1105/tpc.111.088641
Merged Arabidopsis,ME447,TFL1,GENE,FUL,GENE,-1,repression,TFL1-FD complex directly represses FUL,1,10.1038/s41467-020-18782-1
Merged Arabidopsis,ME448,TFL1,GENE,Flowering_Time,PHENOTYPE,-1,inhibition,TFL1 maintains inflorescence indeterminacy and delays floral transition; tfl1 mutants flower early,1,10.1105/tpc.111.088641
Merged Arabidopsis,ME449,TFL1,GENE,LFY,GENE,-1,repression,TFL1-FD complex represses LFY by binding G-box/bZIP motifs in the LFY second exon,1,10.1038/s41467-020-18782-1
Merged Arabidopsis,ME450,TFL1,GENE,SOC1,GENE,-1,repression,TFL1-FD complex directly represses SOC1 at shared loci,1,10.1038/s41467-020-18782-1
Merged Arabidopsis,ME451,TIE1,GENE,BRC1,GENE,-1,inhibition,"Sucrose upregulates auxin efflux carrier PIN1 expression early in buds (via RhPIN1 in Rosa), enabling auxin canalization and bud growth",1,10.1093/jxb/erv047
Merged Arabidopsis,ME452,TIR1,GENE,ARF2,GENE,1,activation,TIR1 degrades Aux/IAA to release ARF2,1,10.1101/gad.316554.118
Merged Arabidopsis,ME453,TIR1,GENE,AUX_IAA,GENE,-1,inhibition,TIR1 targets Aux/IAA proteins for SCF-mediated degradation when auxin is bound.,1,10.7554/eLife.19048
Merged Arabidopsis,ME454,TIR1,GENE,IAA14,GENE,-1,inhibition,SCF-TIR1 ubiquitinates IAA14 for 26S proteasomal degradation in presence of auxin,1,10.1101/cshperspect.a039933
Merged Arabidopsis,ME455,TIR1,GENE,IAA19,GENE,-1,inhibition,"SCF-TIR1 ubiquitinates auxin-bound Aux/IAA19 for 26S proteasome degradation, releasing ARF6/7/8 to activate elongation genes",1,10.3389/fpls.2019.00914
Merged Arabidopsis,ME456,TIR1,GENE,IAA28,GENE,-1,inhibition,SCF-TIR1 degradation of IAA28,1,10.1101/cshperspect.a039933
Merged Arabidopsis,ME457,TOC1,GENE,PIF4,GENE,-1,inhibition,TOC1 (PRR1) binds the PIF4 promoter at dawn and represses transcription; toc1 mutants have long hypocotyl. Clock gate on PIF4 (JUDGE S001).,1,10.1016/j.xplc.2024.100833
Merged Arabidopsis,ME458,TPS1,GENE,FT,GENE,1,activation,TPS1 via T6P production in leaves is required for FT expression,1,10.1093/jxb/ert457
Merged Arabidopsis,ME459,TPS1,GENE,T6P,METABOLITE,1,activation,TPS1 catalyzes synthesis of trehalose-6-phosphate from UDP-glucose and glucose-6-phosphate,2,10.1105/tpc.19.00837; 10.1126/science.1230406
Merged Arabidopsis,ME460,TTG2,GENE,Integument_Growth,PROCESS,1,activation,WRKY TF promotes integument cell elongation and tannin synthesis,1,10.1073/pnas.0907024106
Merged Arabidopsis,ME461,Temperature,ENVIRONMENT,ELF3_EC,PROTEIN_COMPLEX,-1,inhibition,Warm temperature disrupts Evening Complex (ELF3/ELF4/LUX) assembly via ELF3 prion-like domain phase transition.,1,10.1126/sciadv.abf4427
Merged Arabidopsis,ME462,Temperature,ENVIRONMENT,HSFA1D,GENE,1,activation,"Warm temperature activates HSFA1d heat-shock factor, which stabilizes PIF4 (thermomorphogenesis intermediate — JUDGE S003 iter 2).",1,10.1126/sciadv.adh1738
Merged Arabidopsis,ME463,Temperature,ENVIRONMENT,HY5,GENE,-1,inhibition,Warm temperature destabilizes HY5 protein.,1,10.1016/j.xplc.2024.100833
Merged Arabidopsis,ME464,Temperature,ENVIRONMENT,PIF4_5_7,PROTEIN_COMPLEX,1,activation,"High ambient temperature increases PIF4 protein abundance and activity, independent of light",1,10.1016/j.cub.2009.06.046
Merged Arabidopsis,ME465,UBP15,GENE,Integument_Growth,PROCESS,1,activation,UBP15 deubiquitinates growth-promoting substrates; promotes cell proliferation,1,10.1105/tpc.114.122663
Merged Arabidopsis,ME466,UVR8,GENE,COP1_SPA,GENE,-1,inhibition,Monomeric UVR8 binds COP1 and prevents COP1-mediated HY5 ubiquitination.,1,10.1038/emboj.2009.4
Merged Arabidopsis,ME467,UVR8,GENE,HY5,GENE,1,activation,UVR8 positively regulates HY5 expression through COP1 sequestration and direct HY5 gene activation.,1,10.1038/emboj.2009.4
Merged Arabidopsis,ME468,UVR8,GENE,PIF5,GENE,-1,inhibition,UV-B destabilizes PIF5.,1,10.1111/tpj.14556
Merged Arabidopsis,ME469,VAL1,GENE,ABI3,GENE,-1,repression,VAL1 silences ABI3 via chromatin,1,10.1104/pp.113.220988
Merged Arabidopsis,ME470,VAL1,GENE,FUS3,GENE,-1,repression,VAL1 silences FUS3 via chromatin repression,1,10.1104/pp.113.220988
Merged Arabidopsis,ME471,VAL1,GENE,LEC1,GENE,-1,repression,VAL1 B3 repressor silences LEC1 via PKL chromatin remodeling,1,10.1104/pp.113.220988
Merged Arabidopsis,ME472,VAL1,GENE,LEC2,GENE,-1,repression,VAL1 silences LEC2 in seedlings,1,10.1104/pp.113.220988
Merged Arabidopsis,ME473,VAL1,GENE,PKL,GENE,1,activation,VAL1 physically interacts with PKL and recruits it to LAFL loci,1,10.1038/s41477-022-01237-4
Merged Arabidopsis,ME474,VAL2,GENE,ABI3,GENE,-1,repression,VAL2 silences ABI3 redundantly,1,10.1104/pp.113.220988
Merged Arabidopsis,ME475,VAL2,GENE,FUS3,GENE,-1,repression,VAL2 silences FUS3 redundantly,1,10.1104/pp.113.220988
Merged Arabidopsis,ME476,VAL2,GENE,LEC1,GENE,-1,repression,VAL2 B3 repressor silences LEC1 redundantly with VAL1,1,10.1104/pp.113.220988
Merged Arabidopsis,ME477,VAL2,GENE,LEC2,GENE,-1,repression,VAL2 silences LEC2 redundantly,1,10.1104/pp.113.220988
Merged Arabidopsis,ME478,VAL2,GENE,PKL,GENE,1,activation,VAL2 recruits PKL redundantly,1,10.1038/s41477-022-01237-4
Merged Arabidopsis,ME479,VIN3,GENE,FLC,GENE,-1,repression,VIN3 PHD protein binds H3K9me2 and recruits PRC2 for H3K27me3 silencing,2,10.1199/tab.0171; 10.1073/pnas.0606385103
Merged Arabidopsis,ME480,Vernalization,ENVIRONMENT,AGL24,GENE,1,activation,Vernalization (extended cold) upregulates AGL24 expression,1,10.1073/pnas.212624599
Merged Arabidopsis,ME481,Vernalization,ENVIRONMENT,VIN3,GENE,1,activation,Vernalizing cold progressively activates VIN3 via H3K4me3,1,10.1073/pnas.0606385103
Merged Arabidopsis,ME482,WOX11,GENE,LBD,PROTEIN_COMPLEX,1,activation,WOX11/12 upregulate LBD16 to drive root founder cell fate transition [Edge represents composite family; evidence drawn from curated E221 (WOX11->LBD16).],1,10.1105/tpc.114.122887
Merged Arabidopsis,ME483,Warm_Temperature,ENVIRONMENT,FT,GENE,1,activation,"Warm ambient temperature triggers FT upregulation via multiple routes (H2A.Z eviction, PIF4 activation, SVP degradation, FLM splicing)",1,10.1104/pp.19.00652
Merged Arabidopsis,ME484,Warm_Temperature,ENVIRONMENT,PIF4,GENE,1,activation,Warm temperature releases ELF3/HY5 repression and stabilizes PIF4 via reduced phyB activity,1,10.3390/ijms19103196
Merged Arabidopsis,ME485,Warm_Temperature,ENVIRONMENT,SVP,GENE,-1,repression,Warm ambient temperature triggers rapid SVP protein degradation via the 26S proteasome pathway,1,10.3390/ijms19103196
Merged Arabidopsis,ME486,YUC10,GENE,Auxin,HORMONE,1,activation,flavin monooxygenase converts IPA to IAA in endosperm post-fertilization,1,10.7554/eLife.20542
Merged Arabidopsis,ME487,YUC11,GENE,Auxin,HORMONE,1,activation,flavin monooxygenase auxin biosynthesis,1,10.7554/eLife.20542
Merged Arabidopsis,ME488,YUC4,GENE,Auxin,HORMONE,1,activation,YUC4 flavin monooxygenase converts IPA to IAA,1,10.1101/cshperspect.a039933
Merged Arabidopsis,ME489,YUC8,GENE,Auxin,HORMONE,1,activation,"YUC8 catalyzes IPyA->IAA, the final step of auxin biosynthesis.",1,10.1038/s41467-022-32585-6
Merged Arabidopsis,ME490,YUC_TAA,GENE,Auxin,HORMONE,1,activation,YUC8 (flavin monooxygenase) converts indole-3-pyruvate to IAA (auxin) in the YUC-dependent tryptophan pathway,1,10.3389/fpls.2019.00914
Merged Arabidopsis,ME491,ZTL,GENE,CO,GENE,-1,inhibition,"ZTL directly interacts with CO and destabilizes it, opposing FKF1",1,10.1073/pnas.1415375111
Merged Arabidopsis,ME492,lncCOOLAIR,REGULATORY_RNA,FLC,GENE,-1,inhibition,Cold-induced COOLAIR antisense lncRNA accelerates FLC transcriptional repression and reduces H3K36me3,1,10.1038/nature08328
Merged Arabidopsis,ME493,miR156,REGULATORY_RNA,SPL9,GENE,-1,repression,miR156 targets SPL9 transcript by cleavage/translational repression,12,10.1016/j.cell.2009.06.031; 10.1105/tpc.112.101014; 10.7554/eLife.00260; 10.3389/fpls.2022.887232; 10.3389/fpls.2022.889045; doi; title; authors; year; journal; evidence_sentence; claim
Merged Arabidopsis,ME494,miR156,REGULATORY_RNA,miR172,REGULATORY_RNA,-1,repression,miR156 represses SPLs which activate miR172; sequential action,1,10.1016/j.cell.2009.06.014
Merged Arabidopsis,ME495,miR172,REGULATORY_RNA,AP2,GENE,-1,repression,miR172 targets AP2 transcript,3,10.3390/genes11030319; 10.1105/tpc.112.101014; 10.1007/s00497-009-0116-1
Merged Arabidopsis,ME496,miR172,REGULATORY_RNA,AP2_TOE,PROTEIN_COMPLEX,-1,inhibition,miR172 downregulates AP2 by translational repression (predominantly) rather than RNA cleavage,1,10.1105/tpc.016238
Merged Arabidopsis,ME497,miR396,REGULATORY_RNA,GRF,GENE,-1,repression,"microRNA-mediated cleavage of GRF1-4, GRF7-9 mRNAs",1,10.5483/BMBRep.2019.52.4.051
Merged Arabidopsis,ME498,AHK,PROTEIN_COMPLEX,ARR1,GENE,1,activation,Cytokinin receptor histidine kinase composite (AHK2/AHK3/AHK4) activates B-type ARR transcription factors via AHP phosphorelay.,1,10.1104/pp.104.039131
Merged Arabidopsis,ME499,EIN3,GENE,FLC,GENE,-1,repression,"EIN3/EIL1 recruit the FLD histone demethylase to the FLC locus, reducing H3K4me2 and repressing FLC transcription.",1,10.1093/plphys/kiad131
Merged Arabidopsis,ME500,Auxin,HORMONE,LBD,PROTEIN_COMPLEX,1,activation,Auxin-induced expression of LBD16/LBD29 drives lateral root founder cell specification and primordium initiation downstream of ARF7/ARF19.,1,10.1105/tpc.107.052787
Merged Arabidopsis,ME501,Auxin,HORMONE,Lateral_Root_Density,PHENOTYPE,1,activation,"Auxin is the master hormonal promoter of lateral root initiation, founder-cell specification, and primordium emergence.",1,10.1242/dev.086363
Merged Arabidopsis,ME502,BZR1,GENE,BZR_BES,PROTEIN_COMPLEX,1,activation,BZR1 and BES1 (BZR2) are close paralogs with redundant function. They heterodimerize and bind many shared genomic targets; they behave as a composite BZR/BES transcriptional activator.,1,10.1146/annurev-arplant-050213-040027
Merged Arabidopsis,ME503,BIN2,GENE,Plant_Height,PHENOTYPE,-1,repression,"BIN2 phosphorylates and inactivates BZR1/BES1, blocking BR-responsive cell-elongation transcription. bin2-1 gain-of-function causes dwarfism.",1,10.1105/tpc.010319
Merged Arabidopsis,ME504,PHYB,GENE,BRC1,GENE,-1,repression,Active PHYB (high R:FR) represses BRC1 transcription in axillary buds; phyB loss-of-function or low R:FR derepresses BRC1 and enforces bud dormancy.,1,10.1073/pnas.1302759110
